title,author,pub
My life in the Red Army.,"Virski, Fred, 1919-","New York, Macmillan Co., 1949"
The wooden horse /,"Williams, Eric, 1911-1983.","New York : Harper, 1949"
Secret missions; war memoirs of the most dangerous man in Europe.,"Skorzeny, Otto.","New York, Dutton, 1950"
"The stars bear witness,","Goldstein, Bernard, 1889-","New York, Viking Press, 1949"
"Green armor,","White, Osmar.","New York, W.W. Norton & Co. 1945"
Invasion journal /,"Tobin, Richard L. 1910-","New York : Dutton, 1944"
Serenade to the big bird.,"Stiles, Bert, 1920-1944.","New York : W.W. Norton,  1952, 1947"
Why I escaped; the story of Peter Pirogov.,"Pirogov, Peter, 1920-","New York, Duell, Sloan and Pearce 1950"
A book of war letters /,"Maule, Harry E.","New York : Random House, 1943"
"Adventure in diplomacy; our French dilemma,","Pendar, Kenneth Whittemore.","New York, Dodd, Mead, 1945"
Here is your war /,"Pyle, Ernie, 1900-1945.","Chicago : Consolidated Book Publishers,  1944, 1943"
Undercover girl.,"McIntosh, Elizabeth P., 1915-","New York, Macmillan Co., 1947"
Here is your war /,"Pyle, Ernie, 1900-1945.","Cleveland : World Pub. Co.,  1945, 1943"
Lone and level sands.,"Whitney, C. V. 1899-","New York, Farrar, Straus and Young 1951"
"Blind date with Mars,","Moats, Alice-Leone.","Garden City, N.Y., Doubleday, Doran 1943"
"The house near Paris, an American woman's story of traffic in patriots,","Leyton, Drue.; Werner, Morris Robert,","New York, Simon and Schuster 1946"
Diary of a self-made convict /,"Hassler, Alfred, 1910-","Chicago : H. Regnery Co., 1954"
"Daughter of the khans,","Briggs, Margaret Yang, 1917-","New York, W.W. Norton 1955"
The natives are friendly.,"Leeming, John Fishwick, 1895-","New York, Dutton,  1952, 1951"
Eight bailed out;,"Inks, James M.","New York, Norton, 1954"
They sent me to Iceland,"Goodell, Jane.","New York, L. Washburn, Inc. 1943"
All but me and thee; psychiatry at the foxhole level ...,"Cooke, Elliot Duncan, 1891-","Washington, Infantry journal press 1946"
No picnic on Mount Kenya.,"Benuzzi, Felice.","New York, Dutton, 1953"
"The lady and the Tigers,","Greenlaw, Olga Sowers.","New York, E.P. Dutton & Co., 1943"
Hands across the caviar.,"Thayer, Charles W. 1910-1969.","Philadelphia, Lippincott 1952"
"Private army,","Peniakoff, Vladimir, 1897-1951.","London, Cape 1950"
"Letters home,","Curtiss, Mina Kirstein, 1896-1985.","Boston, Little, Brown and Co., 1944"
"My name is million.  Publication:  New York, The Macmillan company, 1940   Document:  English :  Book      Libraries Worldwide : 176     Columbia University Libraries   More Like This:  Advanced options ...   See more details for locating this item","My name is million.  Publication:  New York, The Macmillan company, 1940   Document:  English :  Book      Libraries Worldwide : 176     Columbia University Libraries   More Like This:  Advanced options ...   See more details for locating this item","New York, The Macmillan company, 1940"
"Waiting in the night, a story of the maquis, told by one of its leaders","Millar, George Reid.","Garden City, New York, Doubleday & company, inc., 1946"
"We escaped; twelve personal narratives of the flight to America,","Neilson, William Allan, 1869-1946, comp.","New York, Macmillan Co., 1941"
Escape from the Balkans /,"Padev, Michael.","Indianapolis : Bobbs-Merrill Co., 1943"
H.M. corvette,"Monsarrat, Nicholas, 1910-1979.","Philadelphia, New York, J. B. Lippincott Company,  1943, ?"
"The crucible : an autobiography by ""Colonel Yay.""","Panlilio, Yay, 1913-1978.","New York : Macmillan, 1950"
Mediterranean front.,"Moorehead, Alan, 1910-1983.","New York, London, Whittlesey House, McGraw-Hill Book Co. 1942"
I flew for China /,"Leonard, Royal.","Garden City, N.Y. : Doubleday, Doran and Co., 1942"
We remained;,"Volckmann, R. W.","New York, Norton, 1954"
Proceed without delay,"St. George, Thomas R. 1919-","New York, Thomas Y. Crowell Company 1945"
"France speaking,","Saint Jean, Robert de.; Greene, Anne,","New York, E.P. Dutton & Co., 1941"
Eclipse,"Moorehead, Alan, 1910-1983.","New York, Coward-McCann, inc. 1945"
"France speaking,","Saint Jean, Robert de.; Greene, Anne,","New York, E.P. Dutton & Co., 1941"
Eclipse,"Moorehead, Alan, 1910-1983.","New York, Coward-McCann, inc. 1945"
"Europe now, a first-hand report,","Kaltenborn, H. v. 1878-1965.","New York, Didier 1945"
"The dungeon democracy,","Burney, Christopher, 1917-1980.","New York, Duell, Sloan and Pearce 1946"
"Assignment to nowhere; the battle for Tunisia,","Bennett, Lowell.","New York, Vanguard Press 1943"
"The 100 best true stories of World War II, with thirty-two illustrations.  Publication:  New York, W.H. Wise, 1945   Document:  English :  Book      Libraries Worldwide : 166     Columbia University Libraries   More Like This:  Advanced options ...   See more details for locating this item","The 100 best true stories of World War II, with thirty-two illustrations.  Publication:  New York, W.H. Wise, 1945   Document:  English :  Book      Libraries Worldwide : 166     Columbia University Libraries   More Like This:  Advanced options ...   See more details for locating this item","New York, W.H. Wise, 1945"
"Waiting in the night, a story of the maquis, told by one of its leaders","Millar, George Reid.","Garden City, New York, Doubleday & company, inc., 1946"
On to westward; war in the central Pacific.,"Sherrod, Robert Lee, 1909-1994.","New York, Duell, Sloan and Pearce 1945"
We chose to stay.,"Horstmann, Lali, -1954.","Boston, Houghton Mifflin, 1954"
"""And pass the ammunition,""","Forgy, Howell M. 1908-; McDowell, Jack S.,","New York, London, D. Appleton-Century Co. 1944"
Studio: Europe ...,"Groth, John, 1908-1988.; Hemingway, Ernest,","New York, Vanguard Press, 1945"
Escape to adventure /,"Maclean, Fitzroy, 1911-1996.","Boston : Little, Brown, 1950"
Happy odyssey; the memoirs of Lieutenant-General Sir Adrian Carton de Wiart.,"Carton de Wiart, Adrian, Sir, 1880-","London, Cape 1950"
"""Wildcats"" over Casablanca,","Wordell, M. T. 1911-1996.; Seiler, E. N.; Ayling, Keith,","Boston, Little, Brown and Co., 1943"
My fighting congregation,"Taggart, William C.; Cross, Christopher.","Garden City, New York, Doubleday, Doran & Co., 1943"
War has seven faces.,"Gervasi, Frank, 1908-1990.","Garden City, N.Y., Doubleday, Doran & Co., 1942"
"Rendezvous by submarine; the story of Charles Parsons and the guerilla-soldiers in the Philippines,","Ingham, Travis, 1906-","Garden City, New York, Doubleday, Doran and Co., 1945"
A French officer's diary (23 August 1939-1 October 1940),"Barlone, D.; Cass, L. V.,","Cambridge [Eng.] University Press; New York, The Macmillan Co., 1943"
"Skyways to Berlin; with the American flyers in England,","Redding, John M.; Leyshon, Harold I.,","Indianapolis, New York, The Bobbs-Merrill company 1943"
"I've shed my tears, a candid view of resurgent India.","Karaka, D. F. 1911-","New York, London, D. Appleton-Century Co. 1947"
"Damned to glory,","Scott, Robert Lee, Jr., 1908-2006.","New York, C. Scribner's Sons, 1944"
Those devils in baggy pants.,"Carter, Ross S., 1919-1947.","New York, Appleton-Century-Crofts 1951"
The Germans came to Paris.,"De Polnay, Peter, 1906-1984.","New York, Duell, Sloan and Pearce  1943, ?"
"My life to the destroyers,","Abercrombie, L. A. 1897-; Pratt, Fletcher,","New York, Holt 1944"
"Report on North Africa,","Crawford, Kenneth G. 1902-","New York, Toronto, Farrar & Rinehart, Inc. 1943"
"Jean Malaquais' war diary,","Malaquais, Jean, 1908-1998.; Grant, P. J.","Garden City, N.Y., Doubleday, Doran and Co., Inc. 1944"
Bombers across,"Wynn, Edgar J., 1913-1947.","New York, E.P. Dutton, 1944"
"Mob 3, a naval hospital in a South Sea jungle.","Parsons, Robert P. 1891-","Indianapolis, Bobbs-Merrill 1945"
Homecoming,"Wechsberg, Joseph, 1907-1983.","New York, A.A. Knopf, 1946"
Diary;,"Moen, Petter, 1901-1944.","New York, Creative Age Press 1951"
"The 100 best true stories of World War II, with thirty-two illustrations.  Publication:  New York, W.H. Wise, 1945   Document:  English :  Book      Libraries Worldwide : 166     Columbia University Libraries   More Like This:  Advanced options ...   See more details for locating this item","The 100 best true stories of World War II, with thirty-two illustrations.  Publication:  New York, W.H. Wise, 1945   Document:  English :  Book      Libraries Worldwide : 166     Columbia University Libraries   More Like This:  Advanced options ...   See more details for locating this item","New York, W.H. Wise, 1945"
"The last days of Paris; a journalist's diary,","Werth, Alexander, 1901-1969.","London, H. Hamilton 1940"
"The armies march, a personal report","Cudahy, John, 1887-","New York, C. Scribner's sons, 1941"
"God is my co-pilot,","Scott, Robert Lee, Jr., 1908-2006.","New York, Ballantine Books, 1943"
"Born in battle; round the world adventures of the 513th Bombardment Squadron,","Thomas, Rowan T.","Philadelphia, Toronto, The John C. Winston Company 1944"
"King-doctor of Ulithi; the true story of the wartime experiences of Marshall Paul Wees,","Wees, Marshall Paul, 1905-; Thornton, Francis Beauchesne,","New York, Macmillan, 1950"
"We dropped the A-bomb,","Miller, Merle, 1919-1986.; Spitzer, Abe,","New York, T.Y. Crowell Co. 1946"
The price of liberty,"Pezas, Mikia, 1909-","New York, I. Washburn, Inc. 1945"
The shadow of power.,"Guirey, Chingis.","Indianapolis, Bobbs-Merrill 1953"
"It is dark underground,","Loo, Pin-Fei.","New York, G.P. Putnam's Sons 1946"
"Last flight from Singapore,","Donahue, Arthur Gerald, 1913-1942.","New York, Macmillan Co., 1943"
"Conspiracy in Algiers, 1942-1943,","Pierre-Gosset, Rene.; Hecksher, Nancy,","New York, The Nation 1945"
"Arrest and exile; the true story of an American woman in Poland and Siberia, 1940-41,","Mowrer, Lilian T.","New York, W. Morrow, 1941"
"Journey into war; war and diplomacy in North Africa,","MacVane, John, 1912-","New York, London, D. Appleton-Century Co., 1943"
Master of the Girl Pat,"Orsborne, George Black.; McCarthy, Joe,","Garden City, N.Y., Doubleday, 1949"
Combat correspondent.,"Lucas, Jim Griffing, 1914-","New York, Reynal & Hitchcock 1944"
The naked island.,"Braddon, Russell.","Garden City, N.Y., Doubleday, 1953"
"Keep your head down,","Bernstein, Walter.","New York, Viking Press, 1945"
"Near East,","Beaton, Cecil, 1904-1980.","London, B.T. Batsford Ltd. 1943"
Boldness be my friend.,"Pape, Richard, 1916-","London, New York, Elek 1953"
The shadow of power.,"Guirey, Chingis.","Indianapolis, Bobbs-Merrill 1953"
We are the wounded.,"Wheeler, Keith.","New York, E. P. Dutton & company, inc., 1945"
Dynamite cargo; convoy to Russia.,"Herman, Frederick Sawyer, 1917-","New York, Vanguard 1943"
Still time to die.,"Belden, Jack, 1910-","Philadelphia, Blakiston 1944"
The purple testament;,"Wolfe, Don Marion, 1902- ed.","Garden City, N.Y., Doubleday, 1947"
I saw England,"Robertson, Ben, 1903-1943.","New York, A.A. Knopf, 1941"
"Tally-ho! Yankee in a Spitfire,","Donahue, Arthur Gerald, 1913-1942.","New York, The Macmillan Co., 1941"
Bombed but unbeaten : excerpts from the war commentary of Beatrice L. Warde.,"Warde, Beatrice, 1900-1969.; Rogers, Bruce,","New York : Typophiles, 1941"
Leningrad /,"Werth, Alexander, 1901-1969.","London : Hamish Hamilton, 1944"
"Sea, surf and hell; the U.S. Coast guard in world war II,","Mercey, Arch A., ed.; Grove, Lee,","New York, Prentice-Hall, inc., 1945"
"Berlin diary : the journal of a foreign correspondent, 1934-1941 /","Shirer, William L. 1904-1993.","New York : A.A. Knopf,  1942, 1941"
Panzer leader.,"Guderian, Heinz, 1888-1954.","London, M. Joseph 1952"
"No quarter,","Simonov, Konstantin, 1915-1979.","New York, L. B. Fischer, 1943"
"One damn thing after another; the adventures of an innocent man trapped between public relations and the Axis,","Treanor, Thomas Coghill, 1908-","Garden City, New York, Doubleday, Doran & Co., 1944"
Malta magnificent.,"Gerrd, Francis, 1905-","New York, London, Whittlesey House, McGraw-Hill Book Company, Inc. 1943"
Through the perilous night : the Astoria's last battle /,"Custer, Joe James.","New York : The Macmillan Company, 1944"
Dynamite cargo; convoy to Russia.,"Herman, Frederick Sawyer, 1917-","New York, Vanguard 1943"
War is people,"Lindsley, Lorna Stimson.","Boston, Houghton Mifflin Co., 1943"
Diary of a kriegie,"Beattie, Edward W. 1909-","New York, Thomas Y. Crowell company 1946"
"Singapore goes off the air,","Playfair, Giles, 1910-1996.","New York, Books inc., distributed by E.P. Dutton & company, inc., 1943"
"Malta spitfire; the story of a fighter pilot,","Beurling, George F.; Roberts, Leslie,","New York, d Toronto, Farrar & Rinehart, 1943"
"Blood for the Emperor, a narrative history of the human side of the war in the Pacific,","Clausen, Walter B.","New York, London, D. Appleton-Century Co., 1943"
"How like a wilderness,","Gant, Roland.","London, V. Gollancz ltd., 1946"
Freedom was flesh and blood /,"Aguirre y Lecube, Jos Antonio de, 1904-1960.","London : V. Gollancz, 1945"
"When men & mountains meet,","Tilman, H. W. 1898-1977.","Cambridge [Eng.] The University press, 1946"
I attacked Pearl Harbor;,"Sakamaki, Kazuo.; Matsumoto, Toru,","New York, Association Press, 1949"
Anatahan;,"Maruyama, Michiro.","New York, Hermitage House, 1954"
"We jumped to fight,","Raff, Edson D. 1907-","New York, Eagle Books 1944"
Wear it proudly; letters.,"Tsuchida, William Shinji, 1922-","Berkeley, Univ. of California Press, 1947"
... Springboard to Berlin.,"Parris, John, 1914-; Russell, Ned,; Disher, Leo., and others","New York, Thomas Y. Crowell Co., 1943"
I attacked Pearl Harbor;,"Sakamaki, Kazuo.; Matsumoto, Toru,","New York, Association Press, 1949"
Anatahan;,"Maruyama, Michiro.","New York, Hermitage House, 1954"
"We jumped to fight,","Raff, Edson D. 1907-","New York, Eagle Books 1944"
"Guadalcanal diary,","Tregaskis, Richard, 1916-1973.","Garden City, N.Y., Blue Ribbon Books 1943"
"""The fightin'est ship""; the story of the cruiser ""Helena""","Morris, C. G.; Cave, Hugh B.","New York, Dodd, Mead & Co., 1944"
"Letter from England,","Panter-Downes, Mollie, 1906-1997.","Boston, Little, Brown and Co., 1940"
The great escape.,"Brickhill, Paul.","Greenwich, Conn., Fawcett Publications 1950"
A ribbon and a star; the Third marines at Bougainville.,"Monks, John Cherry.; Falter, John Philip,","New York, H. Holt 1945"
"The year of Stalingrad, an historical record and a study of Russian mentality, methods and policies,","Werth, Alexander, 1901-1969.","London, Hamish Hamilton 1946"
The house without a roof.,"Sayre, Joel, 1900-1979.","New York, Farrar, Straus, 1948"
Red flannels and green ice.,"Pocock, Arthur, 1919-","New York, Random House, 1949"
China changed my mind.,"Morris, David Elwyn, 1920-","Boston, Houghton, Mifflin 1949"
"God on a battlewagon,","Claypool, James V. 1899-; Wiegman, Carl,","Philadelphia, Toronto, The John C. Winston Company 1944"
"Beyond the Chindwin, being an account of the adventures of Number five column of the Wingate expedition into Burma, 1943,","Fergusson, Bernard, 1911-1980.","London, Collins, 1945"
"Joe Foss, flying marine; the story of his flying circus as told to Walter Simmons ...","Foss, Joe, 1915-2003.; Simmons, Walter.","New York, Books, Inc., distributed by E.P. Dutton & Co., 1943"
The war in Malaya /,"Percival, A. E. 1887-","London : Eyre & Spottiswoode, 1949"
"No woman's world,","Carpenter, Iris.","Boston, Houghton Mifflin company, 1946"
"Alone he went,","Embry, Basil Edward, Sir, 1902-; Richardson, Anthony,","New York, Norton  1951, 1950"
The unseen and silent : adventures from the underground movement narrated by paratroops of the Polish Home Army /,"Iranek-Osmecki, Jerzy.","London and New York : Sheed and Ward, 1954"
Brave men /,"Pyle, Ernie, 1900-1945.","New York : Grosset & Dunlap, 1944"
Guerrilla wife,"Spencer, Louise Reid.","Chicago, Peoples Book Club 1945"
"The mermaid and the Messerschmitt,","Langer, Rulka.","New York, Roy Slavonic publications 1942"
The house without a roof.,"Sayre, Joel, 1900-1979.","New York, Farrar, Straus, 1948"
"Let there be mercy; the odyssey of a Red cross man,","Maloney, John.","Garden City, N.Y., Doubleday, Doran & Co., 1941"
The Venlo incident.,"Best, S. Payne","London, New York, Hutchinson 1950"
"I go by sea, I go by land","Travers, P. L. 1899-1996.","New York, Harper 1941"
"In Russia now,","Citrine, Walter, 1887-1983.","London, R. Hale, limited 1942"
I lied to live : a year as a German family slave /,"Janta, Aleksander, 1908-1974.","New York : Roy Publishers, 1944"
Total war and the human mind; a psychologist's experiences in occupied Holland.,"Meerloo, Joost A. M. 1903-",[New York] International Universities Press 1945
"Standing room only; the personal and moving record of a woman's experience during ten days in a lifeboat with thirty-four men after their ship had been torpedoed by a German submarine,","Fowler, Elizabeth.","New York, Dodd, Mead & Company, 1944"
