title,author,pub
A Soldier's Promise The Heroic True Story of an American Soldier and an Iraqi Boy.  Publication:  Simon Spotlight Entertainment 2006   Document:  English :  Book      Libraries Worldwide : 2   More Like This:  Advanced options ...   See more details for locating this item,A Soldier's Promise The Heroic True Story of an American Soldier and an Iraqi Boy.  Publication:  Simon Spotlight Entertainment 2006   Document:  English :  Book      Libraries Worldwide : 2   More Like This:  Advanced options ...   See more details for locating this item,Simon Spotlight Entertainment 2006
Tribute : the heart and soul of our protectors /,"McCabe, Deborah C.","New York : iUniverse, 2007"
The boys from Baghdad : from the Foreign Legion to the killing fields of Iraq /,"Lw, Simon.","Edinburgh ; London : Mainstream, 2007"
The boys from Baghdad : from the Foreign Legion to the killing fields of Iraq /,"Low, Simon.","Edinburgh [u.a.] : Mainstream, 2007"
Will they ever trust us again? : letters from the war zone to Michael Moore /,"Moore, Michael, 23.4.1954-","London : Allen Lane, 2004"
Will they ever trust us again? : Letters from the war zone to Michael Moore /,"Moore, Michael.","London : Penguin, 2005"
Just another soldier : a year on the ground in Iraq,"Hartley, Jason Christopher",New York HarperCollins 2005
"Once a marine : an Iraq War tank commander's inspirational memoir of combat, courage, and recovery /","Popaditch, Nick.; Steere, Michael.","New York, NY : Savas Beatie, 2011"
Kill or capture : how a special operations task force took down a notorious al Qaeda terrorist /,"Alexander, Matthew,","New York : St. Martin's Press, 2011"
American hostage /,"Garen, Micah.","New York : Simon & Schuster, 2005"
Postmark Baghdad : on patrol with the Iraqi National Police /,"Green, Matthew K.","New York [N.Y.] : IUniverse, 2008"
The lonely soldier : the private war of women serving in Iraq /,"Benedict, Helen.","Boston, Mass. : Beacon Press, 2009"
Thieves of Baghdad one marine's passion to recover the world's greatest stolen treasures /,"Bogdanos, Matthew, Auteur.; Patrick, William,","New York : Bloomsbury, 2005"
Thieves of Baghdad one marine's passion for ancient civilizations and the journey to recover the world's greatest stolen treasures /,"Bogdanos, Matthew, Auteur.; Patrick, William,","New York : Bloomsbury, 2005"
Thieves of Baghdad : one marine's passion for ancient civilizations and the journey to recover the world's greatest stolen treasures /,"Bogdanos, Matthew.; Patrick, William.","New York, NY : Bloomsbury Pub. : Distributed to the trade by Holtzbrinck Publishers, 2005"
"Dickinson College Veterans Oral History Project 2007 papers, February-May 2007.    Publication:   2007  Document:  English :  Book   :  Thesis/dissertation/manuscript   Archival Material       Libraries Worldwide : 1   More Like This:  Advanced options ...   See more details for locating this item","Dickinson College Veterans Oral History Project 2007 papers, February-May 2007.    Publication:   2007  Document:  English :  Book   :  Thesis/dissertation/manuscript   Archival Material       Libraries Worldwide : 1   More Like This:  Advanced options ...   See more details for locating this item",2007
"Generation kill : Devil Dogs, Iceman, Captain America and the new face of American war.","Wright, Evan.","New York : Berkley Pub Group, 2008"
Sister in the band of brothers : embedded with the 101st Airborne in Iraq /,"Skiba, Katherine M.","Lawrence, Kan. : University Press of Kansas, 2005"
Saved by her enemy an Iraqi woman's journey from the heart of war to the heartland of America /,"Teague, Don, 1965-; Barrak, Rafraf,","New York : Howard Books, 2010"
One bullet away : the making of a marine officer /,"Fick, Nathaniel.","Boston : Mariner Books,  2006, 2005"
Punishing good deeds : the 402nd Civil Affairs Battalion in Operation Iraqi Freedom /,"Holshek, Christopher J.","Carlisle Barracks, PA : U.S. Army War College, 2006"
Saved by her enemy an Iraqi woman's journey from the heart of war to the heartland of America /,"Teague, Don, 1965-; Barrak, Rafraf,","New York : Howard Books, 2010"
One bullet away : the making of a marine officer /,"Fick, Nathaniel.","Boston : Mariner Books,  2006, 2005"
Punishing good deeds : the 402nd Civil Affairs Battalion in Operation Iraqi Freedom /,"Holshek, Christopher J.","Carlisle Barracks, PA : U.S. Army War College, 2006"
"The last deployment : how a gay, hammer-swinging twentysomething survived a year in Iraq /","Lemer, Bronson.","Madison : University of Wisconsin Press, 2011"
Awakening of a foot soldier : a journal of liberation from the suffering of war /,"Healey, John M.","New York : IUniverse, Inc., 2006"
The dawn of a new Iraq : the story Americans almost missed /,"Baggio, Daniel L.","Carlisle Barracks, PA : U.S. Army War College, 2006"
America's first warriors : Native Americans and Iraq /,"Clevenger, Steven",Santa Fe Museum of New Mexico Press 2010
Predator : the remote-control air war over Iraq and Afghanistan : a pilot's story /,"Martin, Matt J.; Sasser, Charles W.","Minneapolis, MN : Zenith Pr., 2010"
"Dear friend, letters of peace and friendship /","Blurr, Mahal.","[S.l. : Blurb], 2009"
Red flags : memoir of an Iraqi conscript trapped between enemy lines in the 2003 invasion of Iraq /,"Faris, Amer, 1976-","Jefferson, N.C. : McFarland & Co., 2009"
A flowershop in Baghdad /,"Banzet, Michael","Charleston, SC : [CreateSpace], 2012"
Gallant men and women : stories of American wars /,"McCarty, Danny J.","[Anniston, Ala.] : Sleepytown Press, 2012"
The ballad of Abu Ghraib,"Gourevitch, Philip. Auteur.; Morris, Errol","New York : Penguin Books, 2008"
Voyage to a stricken land : four years on the ground reporting from Iraq : a woman's inside story /,"Daniel, Sara","New York, NY Arcade Publishing 2006"
In the wake of the surge /,"Totten, Michael J.","[U.S.] : Belmont Estate Books, 2011"
"The Abu Ghraib project : February 22 - May 5, 2007 /","Heyman, Daniel A., 1963-","Philadelphia : Print Center, 2007"
Objects for deployment /,"LaPorte, Zach.; Haller, Monica.; Platt, Spencer., and others","[United States] : Veterans Book Project, 2013"
Voice of the Ironhorse : commanding the 124th Signal Battalion in Iraq /,"Schleifer, John M.","Carlisle Barracks, PA : U.S. Army War College, 2005"
The deserter's tale : the story of an ordinary soldier who walked away from the war in Iraq /,"Key, Joshua.; Hill, Lawrence,","New York : Grove/Atlantic, 2007"
The deserter's tale : the story of an ordinary soldier who walked away from the war in Iraq /,"Key, Joshua.","New York : Atlantic Monthly Press, 2007"
In the gray area : a Marine advisor team in Iraq /,"Folsom, Seth W. B., 1972-","Annapolis, Md. : Naval Institute ; Newbury : Casemate [distributor], 2010"
Shooter the autobiography of the top-ranked Marine sniper /,"Coughlin, Jack, 1966-; Kuhlman, Casey.; Davis, Don,","New York : St. Martin's Press, 2005"
An investigation into the total institution of the military and its effects on the transition from military to civilian life /,"Upton, Katie.","2008 Dissertation:  Thesis (M.A.)--Sociology, Southern Illinois University Edwardsville, 2008."
Dancing in the no-fly zone a woman's journey through Iraq /,"Ditmars, Hadani.","Northampton, MA : Olive Branch Press, 2006"
Dancing in the no-fly zone : a woman's journey through Iraq /,"Ditmars, Hadani","Northampton, Mass. Olive Branch Press 2006"
Hearts and mines : with the Marines in Al Anbar ; a story of psychological warfare in Iraq /,"Snyder, Russell","Philadelphia : Casemate, 2012"
Doonesbury.com's The sandbox : dispatches from troops in Iraq and Afghanistan /,"Stanford, David,; Trudeau, G. B.,","Kansas City, Mo. : Andrews McMeel Pub., 2007"
Because each life is precious : why an Iraqi man risked everything for Private Jessica Lynch /,"Rehaief, Mohammed Odeh.","New York, NY : HarperCollins 2003"
Hunters : U.S. snipers in the War on Terror /,"Afong, Milo S.","New York, NY Berkley Caliber 2010"
Carnivore : a memoir of one of the deadliest American soliders of all time /,"Johnson, Dillard.; Tarr, James.","New York : HarperCollins, 2013"
Street fight in Iraq : what it's really like over there /,"Tracy, Patrick, 1967-","Oceanside, CA : Leatherneck Pub., A division of Levin Pub. Group, 2006"
Baghdad burning : a young woman's diary from a war zone /,Riverbend.,"New Delhi : Women Unlimited, 2007"
"The great derangement : a terrifying true story of war, politics, and religion at the twilight of the American empire /","Taibbi, Matt","New York, NY Spiegel & Grau 2008"
The last true story I'll ever tell : an accidental soldier's account of the war inIraq /,"Crawford, John.","New York : Riverhead Books, 2006"
Invasion of Iraq : an eyewitness account /,"Gillespie, Rosemarie.","Melbourne [u.a.] : Mekamui Publ., 2004"
The last true story I'll ever tell : an accidental soldier's account of the war in Iraq,"Crawford, John",New York Riverhead Books 2005
The last true story I'll ever tell an accidental soldier's account of the War in Iraq /,"Crawford, John, Auteur.","New York : Riverhead Books, 2005"
Still standing the story of Ssg. John Kriesel /,"Kriesel, John.; Kosmo, Jim.","Edina, MN : Beaver's Pond Press, 2010"
"From Baghdad, with love : a Marine, the war, and a dog named Lava /","Kopelman, Jay.; Roth, Melinda.","Waterville, Me. : Thorndike Press,  2007, 2006"
Hohenstein heroes : an oral history of three family members from three wars /,"Hohenstein, Janet Mae.","2007 Dissertation:  Thesis (M.L.A.)--Minnesota State University Moorhead, 2007."
Defending those who defend America /,"Morse, Jay.; Morse, Jay.","[Phoenix, Ariz.] : Arizona Attorney, 2005"
In the gray area : a Marine advisor team in Iraq /,"Folsom, Seth W. B. 1972-","Annapolis, Md. Naval Institute Press 2010"
Voices of the fallen : the Iraq war in the words of America's dead.,"Arms, Bradley T.","New York : Newsweek, 2007"
On guard between two rivers : an Oregon National Guardsman's account of Operation Iraqi Freedom II /,"Bailey, Christopher.","2005 Dissertation:  Thesis (B.A. History)--Concordia University, 2005."
Warrior king : the triumph and betrayal of an American soldier /,"Sassaman, Nathan.; Layden, Joe.","New York : St. Martin's Press, 2008"
Surviving Iraq : soldiers' stories /,"Tripp, Elise Forbes.","Northampton, Mass : Olive Branch Press, 2008"
Zarqawi's ice cream : tales of mediocre infantrymen /,"Goldsmith, Andrew, 1985-","Torrance, CA : ZIC Publishing, 2011"
Ballad for Baghdad : an ex-hippie chick Viet Nam war protester's three years in Iraq /,"Turner, Ali Elizabeth.","Garden City [NY] : Morgan James Pub., 2009"
"Daniel in the lion's den : a Latter-day Saint in Iraq, 2004-2008 /","Ogden, Daniel Ben.","[Provo? : s.n., 2008"
"Miscellaneous war stories : Iraq Vietnam, World War I, women in the military /  Publication:  [Villa Grove, Ill.] : Carmargo Township District Library, 2006   Document:  English :  Book      Libraries Worldwide : 1   More Like This:  Advanced options ...   See more details for locating this item","Miscellaneous war stories : Iraq Vietnam, World War I, women in the military /  Publication:  [Villa Grove, Ill.] : Carmargo Township District Library, 2006   Document:  English :  Book      Libraries Worldwide : 1   More Like This:  Advanced options ...   See more details for locating this item","[Villa Grove, Ill.] : Carmargo Township District Library, 2006"
Faith of Our Sons : a father's wartime diary /,"Schaeffer, Franky.","New York : Carroll & Graf, 2004"
Every day is Monday : U.S. Marine snipers in Iraq /,"Raab, J. Michael.","Pottstown, PA : Scout Writer Books, 2009"
Operation Iraqi Freedom : my life herding the media cats /,"Childress, Franklin F.","Carlisle Barracks, PA : U.S. Army War College, 2005"
"No sanctuary : an account of Task Force Iron Dukes, 2nd Battalion, 37th Armored Regiment, United States Army /","White, Robert P., 1963-","Carlisle Barracks, PA : U.S. Army War College, 2006"
Shade it black : death and after in Iraq /,"Goodell, Jess; Hearn, John E.",Philadelphia & Newbury Casemate Publishers 2011
Objects for deployment /,"C., ODessa.; Haller, Monica.; Stadick, Anna.","[United States] : Veterans Book Project, 2012"
House to house : an epic memoir of war /,"Bellavia, David, 1975-; Bruning, John R.","London : Simon & Schuster, 2007"
House to house : an epic memoir of war /,"Bellavia, David.; Bruning, John R.","New York : Free Press, 2007"
House to house : an epic memoir of war /,"Bellavia, David, 1975-; Bruning, John R.","London : Simon & Schuster, 2007"
"America in Iraq : the good, the bad, and the ugly /","Nasser, A. R.","[United States?] : A.R. Nasser, 2009"
The joy of mourning glories /,"Brown, Deborah F.","Henderson, N.C. : Say So Ministries, 2010"
Welcome home : the story of Scott Ostrom /,"Walker, Craig F.","[Denver, Co.] : Denver Post, 2012"
Will they ever trust us again? : letters from the war zone /,"Moore, Michael","New York, NY [u.a.] Simon & Schuster 2004"
Objects for deployment /,"Tuytschaevers, Stephen.; Haller, Monica.; Stadick, Anna.","[United States] : Veterans Book Project, 2012"
Objects for deployment /,"Rasouli, Tarik.; Stadick, Anna.","[United States] : Veterans Book Project, 2012"
BOperation Iraqi Freedom II (OIFII) /,"Hall, Brian.","Authorhouse, 2006"
Gray land : soldiers on war /,"Goldstein, Barry M. 1952-","New York, NY [u.a.] W. W. Norton 2009"
The War I always wanted : the Illusion of Glory and the Reality of War /,"Friedman, Brandon, 1978-","St. Paul, Minn : MBI ; Enfield : [Publishers Group UK [distributor], 2007"
Satish Jacob from Hotel Palestine Baghdad : pages from a war diary /,"Jacob, Satish",Delhi Roli 2003
Psalms of Iraq.,"Butler, Kenneth.","[United States] : Jazzy Kitty, 2008"
A table in the presence : [the dramatic account of how a U.S. Marine Battalion experienced God's presence amidst the chaos of the war in Iraq] /,"Cash, Carey H.","Nashville, Tenn W Pub. Group 2004"
A table in the presence /,"Cash, Carey H.","Waterville, Me. : Walker Large Print,  2006, 2004"
A table in the presence /,"Cash, Carey H.","Waterville, Me. : Walker Large Print,  2006, 2004"
A table in the presence /,"Cash, Carey H.","Waterville, Me. : Thorndike Press, 2004"
The way to Baghdad : day 18 of the war /,"Zaid, Mahir N.","USA : Trafford on Demand Pub., 2011"
"Joker one : a Marine platoon's story of courage, leadership, and brotherhood /  Publication:  New York : Random House, 2009   Document:  English :  Book      Libraries Worldwide : 1   More Like This:  Advanced options ...   See more details for locating this item","Joker one : a Marine platoon's story of courage, leadership, and brotherhood /  Publication:  New York : Random House, 2009   Document:  English :  Book      Libraries Worldwide : 1   More Like This:  Advanced options ...   See more details for locating this item","New York : Random House, 2009"
Welcome to the suck : narrating the American soldier's experience in Iraq /,"Peebles, Stacey Lyn, 1976-","Ithaca, N.Y : Cornell University Press ; Bristol : [University Presses Marketing [distributor], 2011"
The lessons of war : a division G3's thoughts on Operation Iraqi Freedom /,"Bayer, Peter C.","Carlisle Barracks, PA : U.S. Army War College, 2004"
The flying carpet of small miracles: one woman's fight to save two orphans of war /,"Jaber, Hala.","New York : Riverhead Books, 2009"
America's first warriors : Native Americans and Iraq /,"Clevenger, Steven.","Santa Fe : Museum of New Mexico Press,; Santa Fe Museum of New Mexico Press, 2010"
America's first warriors : Native Americans and Iraq /,"Clevenger, Steven.","Santa Fe : Museum of New Mexico Press,; Santa Fe Museum of New Mexico Press, 2010"
"Tell them I didn't cry : a young journalist's story of joy, loss, and survival in Iraq","Spinner, Jackie; Spinner, Jenny",New York [u.a.] Scribner 2006
Baghdad ER : revisited /,"Edgar, Erin P., 1966-","Carlisle Barracks, PA : U.S. Army War College, 2009"
Playing nice in the sandbox : one soldier's stories and observations from the battle for hearts and minds /,"Goldblatt, Steve.","[Bangor, Me.] : BookLocker.com, 2011"
Ambush alley : the most extraordinary battle of the Iraq War /,"Pritchard, Tim (Journalist); Freedman, Lawrence,","New York : Ballantine Books, 2005"
Sniper one : on scope and under siege with a sniper team in Iraq /,"Mills, Dan 1968-","New York, NY St. Martin's Press 2007"
More than snapshots : challenging the metanarrative of war through the photography of veterans /,"Johnson, Brianna M.","2009 Dissertation:  Thesis (M.A. in Art Education)--School of the Art Institute of Chicago, 2009."
I lost my love in Baghdad : a modern war story /,"Hastings, Michael, 1980-2013.",Carlton : Melbourne University Press 2008
"Why they fight : veterans, civilians and the divergent experience of war /","O'Connor, Jillian Bailey.","2007 Dissertation:  Thesis (M.A.)--Claremont Graduate University, 2007."
The war on Iraq /,"Khayat, Ali.","Bloomington, Ind. : Authorhouse, 2008"
"Operation homecoming Iraq, Afghanistan, and the Home Front, in the words of U.S. troops and their families /","Carroll, Andrew.; Gioia, Dana.","Chicago : University of Chicago Press, 2008"
"The heart of a soldier : a true love story of war, love, and sacrifice /","Blaise, Kate, 1976-; White, Dana.","New York, N.Y. : Penguin Group (USA) Inc., 2006"
Staff monkeys : a stockbroker's journey through the global war on terror /,"Clark, Peter, Lieutenant Colonel, author.","Niceville, Florida : Patriot Media, Incorporated, 2010"
Patrolling Baghdad a military police company and the war in Iraq /,"DePue, Mark R.","Lawrence, Kan. : University Press of Kansas, 2007"
To Iraq & back /,"Scott, Jessica, author.","[United States] : [CreateSpace Independent Publishing Platform], 2012"
Heroes among us : firsthand accounts of combat from America's most decorated warriors in Iraq and Afghanistan /,"Larson, Chuck.","New York, N.Y. : NAL Caliber, 2009"
Heroes among us : firsthand accounts of combat from America's most decorated warriors in Iraq and Afghanistan /,"Larson, Chuck.","New York, N.Y. ; London : NAL Caliber, 2008"
Kaboom : embracing the suck in a savage little war /,"Gallagher, Matt.","Cambrigde, MA : Da Capo Press, 2010"
A soldier in Iraq /,"Missick, Stephen Andrew.","Shepherd, TX : [CreateSpace], 2010"
Rules of engagement : a life in conflict /,"Collins, Tim.","London : Headline, 2005"
Rules of engagement : a life in conflict /,"Collins, Tim.","London : Headline, 2005"
Death dealers at war : reflections of battalion command in Iraq /,"Valdivia, Robert.","Carlisle Barracks, Pa. : U.S. Army War College, 2005"
"Oral history interview with Anthony Maldonado, 2007 December 03.","Maldonado, Anthony, 1984-; Bonine, Becky.",2007
Objects for deployment /,"Al-Ali, Alia.; Haller, Monica.; Daly, Kelsey.","[United States] : Veterans Book Project, 2012"
"Myth, memory and militarism : the evolution of an American war narrative /","Creed, Pamela M.","2009 Dissertation:  Thesis (Ph. D.)--George Mason University, 2009."
"The battle for Fallujah : occupation, resistance and stalemate in the war in Iraq /","Foulk, Vincent L., 1950-","Jefferson : McFarland & Co., 2007"
"The battle for Fallujah : occupation, resistance and stalemate in the war in Iraq /","Foulk, Vincent L., 1950-","Jefferson, N.C : McFarland, 2007"
Women's war stories : a narrative analysis /,"Andrews, Holly E.","2005 Dissertation:  Thesis (M.S.)--University of New Mexico, 2005."
Deadly blue : battle stories of the U.S. Air Force Special Operations command /,"Pushies, Fred J., 1952-","New York : AMACOM ; London : McGraw-Hill [distributor], 2009"
Deadly blue battle stories of the U.S. Air Force Special Ops command /,"Pushies, Fred J., 1952-","New York : American Management Assoc., 2009"
When Janey comes marching home : portraits of women combat veterans /,"Browder, Laura 1963-; Pflaeging, Sascha",Chapel Hill University of North Carolina Press 2010
A pragmatic approach to counterinsurgency /,"Crider, James R., 1965-","Carlisle Barracks, PA : U.S. Army War College, 2009"
City of fire /,"Haibi, Ernesto R.","[S.l.] : Charlie Foxtrot Entertainment, 2010"
Theater fuel support during Operation Iraqi Freedom /,"Shaw, Donna L.","Carlisle Barracks, PA : U.S. Army War College, 2004"
Consider it done ... : miracles for a wounded soldier /,"Pirinelli, John.; Pirinelli, Ruth.; Pirinelli, Ris.","Longwood, FL : Xulon Press, 2006"
Whatever it takes : OIF theater fuel support in 2003 /,"Walsh, Shawn P.","Carlisle Barracks, Pa. : U.S. Army War College, 2007"
America's failure in Iraq /,"O'Brien, Michael M.","Bloomington, IN : AuthorHouse, 2010"
America's failure in Iraq /,"O'Brien, Michael M.","Bloomington, IN : AuthorHouse, 2010"
America's failure in Iraq /,"O'Brien, Michael M.","Bloomington, IN : AuthorHouse, 2010"
The freedom : shadows and hallucinations in occupied Iraq /,"Parenti, Christian","New York, NY [u.a.] New Press 2004"
A better Basra : searching for strategy and sanity in Iraq /,"Jaine, Caroline.","Cambridge : Askance, 2011"
Target Basra : the high-octane story of the Royal Marine Commandos in Iraq /,"Rossiter, Mike.","London : Bantam Press, 2008"
The blog of war : front-line dispatches from soldiers in Iraq and Afghanistan /,"Burden, Matthew Currier",New York [u.a.] Simon & Schuster Paperbacks 2006
Kaboom /,"Gallagher, Matt.","London : Bantam, 2011"
Undoing Saddam from occupation to sovereignty in northern Iraq /,"Bowen, Wayne H. (1968- ...)","Washington, D.C. : Potomac Books, 2007"
In Baghdad : a reporter's war /,"McGeough, Paul.","Crows Nest, N.S.W. : Allen & Unwin, 2003"
"An oral history with Wesley Pickens, 2007 January 17.","Pickens, Wesley.; Walls, Garlinda,",2009
Building cultural bridges : a year in Iraq with the First Cavalry Division /,"Welch, Richard D.","Carlisle Barracks, PA : U.S. Army College, 2006"
Shooter : a woman's journey in combat from behind the camera /,"Pearsall, Stacy.; Davis, Ellie Maas.","Guilford, Conn. : Lyons Press, 2013"
Letters from Abu Ghraib /,"Casteel, Joshua.; Foster, Patricia.; Merrill, Christopher.","2010 Dissertation:  M.F.A. :; University of Iowa,; 2010."
"Saber's edge : a combat medic in Ramadi, Iraq /","Middleton, Thomas A.","Hanover, NH [u.a.] Univ. Press of New England 2009"
My war : killing time in Iraq,"Buzzell, Colby",New York Putnam's Sons 2005
My war : killing time in Iraq /,"Buzzell, Colby.","New York : Berkley Caliber, 2006"
"Oral history interview with Seth Bailey, 2007, December 12.","Bailey, Seth, 1979-",2006
I lost my love in Baghdad : a modern war story /,"Hastings, Michael, 1980-","Detroit : Thorndike Press/Gale, 2008"
I lost my love in Baghdad : a modern war story /,"Hastings, Michael, 1980-","Scribner, 2008"
Fiasco : the American military adventure in Iraq /,"Ricks, Thomas E.","London : Penguin, 2007"
Arrowhead Ripper : adaptive leadership in full spectrum operations /,"Johnson, Fred 1962-","Carlisle Barracks, PA : U.S. Army War College, 2009"
A stalwart odyssey /,"Geczy, George.","Carlisle Barracks, PA : U.S. Army War College, 2007"
Objects for deployment /,"Kanan, Sarah.; Haller, Monica.; Briggs, Patricia.","[United States] : Veterans Book Project, 2012"
Ronin : a marine scout/sniper platoon in Iraq /,"Tucker, Mike","Mechanicsburg, Pa. : Stackpole Books, 2008"
"No turning back : one man's inspiring true story of courage, determination, and hope /","Anderson, Bryan, 1981-; Mack, David,","New York : Penguin Group (USA),  2012, 2011"
"Winter soldier, Iraq and Afghanistan : eyewitness accounts of the occupations /","Glantz, Aaron.","Chicago IL : Haymarket Books, 2008"
America's first warriors Native Americans and Iraq /,"Clevenger, Steven, Auteur Photographie.","Santa Fe : Museum of New Mexico Press, 2010"
Emergent voices in online forums : soldier videos from Operation Iraqi Freedom /,"Brune, Rachel.","2008 Dissertation:  Thesis (M.A.)--University at Albany, Dept. of Communication, 2008."
On point : the United States Army in Operation Iraqi Freedom /,"Fontenot, Gregory, 1949-; Degen, E. J.,; Tohn, David,","Fort Leavenworth, Kan. : Combat Studies Institute Press : For sale by the Supt. of Docs., U.S. G.P.O., 2004"
"Running the war in Iraq : an Australian general, 300,000 troops, the bloodiest conflict of our time /","Molan, Jim.","Pymble, N.S.W. : HarperCollins Australia, 2008"
A war against truth : behind the lines in the invasion of Iraq /,"Roberts, Paul William","Prahran, Vic. Hardie Grant Books 2004"
Rethinking peace and conflict studies : military masculinities and peacebuilding in Afghanistan and Iraq /,"Duncanson, Claire, 1974-","Houndmills, Basingstoke : Palgrave Macmillan, 2013"
American sniper the autobiography of the most lethal sniper in U.S. military history /,"Kyle, Chris, 1974-2013.; McEwen, Scott.; DeFelice, Jim,","New York : HarperCollins, 2012"
Paradise General : riding the surge at a combat hospital in Iraq /,"Hnida, Dave","New York, NY [u.a.] Simon & Schuster 2010"
"Identity, reality, and truth in memoirs from the Iraqi and Afghanistan wars /","Martin, Travis L.","2011 Dissertation:  Thesis (M.A.)--Eastern Kentucky University, 2011."
"Returning son : from Bagdad, Kentucky to Baghdad, Iraq (and back) /","Shepherd, Dennis W.","Bloomington, Ind. : AuthorHouse, 2005"
At home /,"Anderson, April Lynn.","2009 Dissertation:  Thesis (M.F.A.)--Western Carolina University, 2009."
Letters to a soldier /,"Falvey, David","New York : Marshall Cavendish Children, 2009"
Desert dons : the truth behind the young soldiers who turned Iraq from chaos to cartel /,"Jeune, Beau Le.","[Lexington, Ky. : Booksurge Pub.], 2009"
Warriors & nurses at the University of Wisconsin Oshkosh /,"Lim, Grace.; McAfee, Shawn.","Oshkosh, WI : UW Oshkosh Student Multimedia Project Fund, 2012"
"The human cost of war : listening to veterans and their families from recruitment to post-deployment.    Publication:  Pittsburgh, PA : Pennsylvania Program, Middle Atlantic Region, American Friends Service Committee, 2008  Document:  English :  Book  Internet Resource       Libraries Worldwide : 1   More Like This:  Advanced options ...   See more details for locating this item","The human cost of war : listening to veterans and their families from recruitment to post-deployment.    Publication:  Pittsburgh, PA : Pennsylvania Program, Middle Atlantic Region, American Friends Service Committee, 2008  Document:  English :  Book  Internet Resource       Libraries Worldwide : 1   More Like This:  Advanced options ...   See more details for locating this item","Pittsburgh, PA : Pennsylvania Program, Middle Atlantic Region, American Friends Service Committee, 2008"
Reflections from the battlefield /,"Krause, Ryan J.","San Diego, Calif. : Blest Press, 2005"
"Kenneth E. DuVall Interview November 13, 2006.","DuVall, Kenneth E.; Julin, Suzanne.",2006
"Kenneth E. DuVall Interview November 13, 2006.","DuVall, Kenneth E.; Julin, Suzanne.",2006
Chasing ghosts : failure and facades in Iraq : a soldier's perspective /,"Rieckhoff, Paul.","New York : NAL Caliber, 2006"
A letter to Andy ...    Corp,Cedar Coummunity Marketing Dept.,"West Bend, Wis. (5595 County Road Z, West Bend, WI 53095) : Cedar Community Marketing Dept., 2003"
Objects for deployment /,"Schultz, Kim.; Haller, Monica.","[United States] : Veterans Book Project, 2012"
The junior officers' reading club : killing time and fighting wars /,"Hennessey, Patrick.","London : Allen Lane, 2009"
Exit wounds : one Australian's war on terror /,"Cantwell, John, author.; Bearup, Greg,","[Australia?] ReadHowYouWant,  2013, 2012"
The trident : the forging and reforging of a Navy SEAL leader /,"Redman, Jason, 1975-; Bruning, John R.","New York : William Morrow, an imprint of HarperCollinsPublishers, 2013"
Reporting from the heart in a time of war /,"Burton, Tracy.","2010 Dissertation:  Thesis (M.A.)--Central Michigan University, 2010."
"Oral history interview with Rene Muhl, 2007 November 15.","Muhl, Rene, 1951-; Stienecker, Dawn.",2007
"I am a soldier, too the Jessica Lynch story /","Bragg, Rick.","New York : Alfred A. Knopf, 2003"
Battalion command in Iraq /,"Piscal, Richard G.","Carlisle Barracks, PA : U.S. Army War College, 2005"
"I am a soldier, too : the Jessica Lynch story /","Bragg, Rick","New York, NY Alfred A. Knopf 2003"
Warriors & students at the University of Wisconsin Oshkosh /,"Lim, Grace.; McAfee, Shawn.","Oshkosh, WI : UW Oshkosh Student Multimedia Project Fund, 2013"
Commanding the 709th Military Police Battalion (Warriors) during Operation Joint Guardian and Operation Iraqi Freedom /,"Vanderlinden, Richard S.","Carlisle Barracks, PA : U.S. Army War College, 2005"
"RAR buddies : ""what a bloody laugh"" : stories by RAR buddies /","Meehan, Robert J.","Burleigh Mdc, Qld. Zeus Publications, 2013"
When the war came home : the inside story of reservists and the families they leave behind /,"Bannerman, Stacy.","London [u.a.] : Continuum, 2006"
"Without prejudice : Iraq, Afghanistan : a personal account of nations in conflict /","Scholes, David L.","Leicester : Troubador, 2008"
Comparison of narratives : American veterans of the Vietnam war and Operation Iraqi Freedom /,"Emmer, Janal J.","2008 Dissertation:  Thesis (M.A.- English)--University of Wisconsin-Oshkosh, 2008."
Swimming up the Tigris : real life encounters with Iraq /,"Aziz, Barbara Nimri","Gainesville, Fla. Univ. Press of Florida 2007"
"Oral history interview with Angela Bynum, 2007 November 16.","Bynum, Angela, 1977-; Castillo, Vogel.",2007
Carnivore : a memoir by one of the deadliest American soldiers of all time /,"Johnson, Dillard.; Tarr, James.","New York,NY : Morrow, 2013"
Operation Iraqi Freedom : an SJA's perspective /,"Cayce, Lyle W.","Carlisle Barracks, PA : U.S. Army War College, 2004"
Memories from nobody /,"Naylor, Phillip A.","United States : Phillip A. Naylor, 2011"
God willing my wild ride with the new Iraqi Army /,"Navarro, Eric, (1975- )., Auteur.","Washington, D.C. : Potomac Books, 2008"
Rules of engagement : a life in conflict [L] /,"Collins, Tim, 1960-","London : Headline Book Pub.,  2006, 2005"
How America lost Iraq,"Glantz, Aaron","New York, NY [u.a.] Jeremy P. Tarcher/Penguin 2005"
Hundred and one days : a Baghdad journal /,"Seierstad, sne, 1970-","Bath : Windsor, 2005"
HOGs in the shadows : combat stories from Marine snipers in Iraq /,"Afong, Milo S.","New York : Berkley Caliber, 2007"
Shooter the autobiography of the top-ranked sniper. /,"Coughlin, Jack.",Blackstone Audio Inc. 2005
My men are my heroes : the Brad Kasal story /,"Kasal, Brad.; Helms, Nathaniel R.","Annapolis, Md. : Naval Inst. Press, 2012"
